stamp,event,robot,role,x,y,raw
1779964667.899,pose,robot1,leader,0.6367,0.0618,
1779964667.899,pose,robot2,follower,-0.0783,0.7470,
1779964667.934,pose,robot1,leader,0.6454,0.0629,
1779964667.934,pose,robot2,follower,-0.0807,0.7386,
1779964667.969,pose,robot1,leader,0.6541,0.0639,
1779964667.969,pose,robot2,follower,-0.0831,0.7302,
1779964668.004,pose,robot1,leader,0.6628,0.0649,
1779964668.005,pose,robot2,follower,-0.0855,0.7218,
1779964668.039,pose,robot1,leader,0.6715,0.0659,
1779964668.039,pose,robot2,follower,-0.0877,0.7133,
1779964668.074,pose,robot1,leader,0.6802,0.0670,
1779964668.074,pose,robot2,follower,-0.0899,0.7049,
1779964668.109,pose,robot1,leader,0.6889,0.0680,
1779964668.109,pose,robot2,follower,-0.0920,0.6964,
1779964668.144,pose,robot2,follower,-0.0941,0.6879,
1779964668.144,pose,robot1,leader,0.6976,0.0690,
1779964668.179,pose,robot2,follower,-0.0960,0.6793,
1779964668.179,pose,robot1,leader,0.7063,0.0701,
1779964668.214,pose,robot1,leader,0.7149,0.0711,
1779964668.214,pose,robot2,follower,-0.0980,0.6708,
1779964668.232,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964668.2314506, ""target"": [1.8, 0.2], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964668.238,role,robot1,leader,0.7149,0.0711,leader
1779964668.238,role,robot2,follower,-0.0980,0.6708,follower
1779964668.238,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.8, ""y"": 0.2}, ""role"": ""leader"", ""x"": 0.7149447139217655, ""y"": 0.07109095296753018}, ""robot2"": {""last_goal"": {""x"": -0.07946858842924454, ""y"": -0.023288626644602392}, ""role"": ""follower"", ""x"": -0.0979621064623169, ""y"": 0.6708067368533424}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964668.2376616, ""target"": {""x"": 1.8, ""y"": 0.2}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
